page;clics;impressions;ctr;position
"https://en.bluevistaprod.com/actualites/bluevista-creative-video-a-virtual-world-1-motorcycles/";0;33;0.00;6.6
"https://en.bluevistaprod.com/actualites/bluevista-video-showreel-2021/";0;10;0.00;7.6
"https://en.bluevistaprod.com/actualites/category/360-vr-video/";0;13;0.00;21.5
"https://en.bluevistaprod.com/actualites/category/3d-animation/feed/";0;4;0.00;38.0
"https://en.bluevistaprod.com/actualites/category/3d-animation/page/2/";0;10;0.00;9.3
"https://en.bluevistaprod.com/actualites/category/corporate-en/";0;7;0.00;31.3
"https://en.bluevistaprod.com/actualites/clip-corporate-bos-equipement/";0;12;0.00;29.8
"https://en.bluevistaprod.com/actualites/filming-in-preparation-in-the-vercors-regional-nature-park/";0;1;0.00;12.0
"https://en.bluevistaprod.com/actualites/guitare-en-scene-2023/";0;18;0.00;11.6
"https://en.bluevistaprod.com/actualites/immersive-semi-transparent-projection-for-building-inauguration/";0;1;0.00;6.0
"https://en.bluevistaprod.com/actualites/koesio-greeting-card-2023/";0;31;0.00;18.5
"https://en.bluevistaprod.com/actualites/live-video-homeserve-20ans/";0;13;0.00;13.8
"https://en.bluevistaprod.com/actualites/mase-rhone-alpes-motions/";0;11;0.00;7.0
"https://en.bluevistaprod.com/actualites/new-hardware-motion-control-kessler/";0;28;0.00;13.7
"https://en.bluevistaprod.com/actualites/peninsula-pink-october/";0;13;0.00;6.9
"https://en.bluevistaprod.com/actualites/printemps-lyon-brand-change/";0;2;0.00;10.5
"https://en.bluevistaprod.com/actualites/santos-i-grind-the-coffee-mill/";0;26;0.00;6.4
"https://en.bluevistaprod.com/actualites/sport-boules-16th-emile-terrier-trophy/";0;34;0.00;6.6
"https://en.bluevistaprod.com/actualites/stann/";0;165;0.00;8.2
"https://en.bluevistaprod.com/actualites/streaming-live-and-webtv-demo-2018/";0;5;0.00;8.6
"https://en.bluevistaprod.com/actualites/studio-shooting-santos-film/";0;2;0.00;14.5
"https://en.bluevistaprod.com/actualites/tag/creation-en/";0;13;0.00;13.2
"https://en.bluevistaprod.com/actualites/tag/event-en/";0;2;0.00;4.0
"https://en.bluevistaprod.com/actualites/tag/technology/";0;7;0.00;11.1
"https://en.bluevistaprod.com/actualites/technical-3d-animation-explaining-the-renovation-work-on-the-grande-arche-de-la-defense/";0;16;0.00;7.4
"https://en.bluevistaprod.com/actualites/timelapse-of-studio-shooting/";0;3;0.00;8.7
"https://en.bluevistaprod.com/corporate-film-paris-15-years-of-experience/";0;12;0.00;15.8
"https://en.bluevistaprod.com/film-production-banking-and-insurance/";0;92;0.00;9.0
"https://en.bluevistaprod.com/film-production-health/";0;75;0.00;40.4
"https://en.bluevistaprod.com/film-production-industry/";0;152;0.00;7.5
"https://en.bluevistaprod.com/film-production-product-launch/";0;106;0.00;10.1
"https://en.bluevistaprod.com/film-production-territories/";0;84;0.00;8.4
"https://en.bluevistaprod.com/metaverse/";0;232;0.00;10.0
"https://en.bluevistaprod.com/news/";0;229;0.00;11.6
"https://en.bluevistaprod.com/nos-realisations/abb-snk-3d-solar/";0;20;0.00;10.8
"https://en.bluevistaprod.com/nos-realisations/alorem/";0;2;0.00;14.0
"https://en.bluevistaprod.com/nos-realisations/amplitude-greetings-2018/";0;4;0.00;8.5
"https://en.bluevistaprod.com/nos-realisations/arrow-abox-memo/";0;9;0.00;26.4
"https://en.bluevistaprod.com/nos-realisations/bbgr-360/";0;28;0.00;10.3
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-a-real-team-1-flexibility/";0;38;0.00;8.4
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-a-real-team-3-productivity/";0;3;0.00;20.0
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-la-pizza/";0;1;0.00;6.0
"https://en.bluevistaprod.com/nos-realisations/bluevista-creative-unicorn-team/";0;3;0.00;6.3
"https://en.bluevistaprod.com/nos-realisations/bluevista-showreel-2020/";0;3;0.00;5.0
"https://en.bluevistaprod.com/nos-realisations/bos/";0;3;0.00;21.3
"https://en.bluevistaprod.com/nos-realisations/cera-innovation-agency/";0;6;0.00;5.0
"https://en.bluevistaprod.com/nos-realisations/cisco-motion-design-video-platform/";0;28;0.00;4.6
"https://en.bluevistaprod.com/nos-realisations/clip-report-massy-grand-ouest/";0;11;0.00;26.9
"https://en.bluevistaprod.com/nos-realisations/cpro-film-corpo/";0;19;0.00;13.6
"https://en.bluevistaprod.com/nos-realisations/cpro-no-need-to-add-more/";0;24;0.00;28.9
"https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/";0;24;0.00;14.0
"https://en.bluevistaprod.com/nos-realisations/dromis-equans-ineo/";0;35;0.00;13.7
"https://en.bluevistaprod.com/nos-realisations/e-xpert-solutions-devsecops/";0;1;0.00;9.0
"https://en.bluevistaprod.com/nos-realisations/e-xpert-solutions-ecd/";0;7;0.00;8.6
"https://en.bluevistaprod.com/nos-realisations/e-xpert-solutions-zero-trust/";0;12;0.00;35.8
"https://en.bluevistaprod.com/nos-realisations/elistair-orion/";0;37;0.00;19.2
"https://en.bluevistaprod.com/nos-realisations/gf-core-corporate-film/";0;10;0.00;9.4
"https://en.bluevistaprod.com/nos-realisations/ghi/";0;4;0.00;5.3
"https://en.bluevistaprod.com/nos-realisations/gloupii/";0;87;0.00;4.6
"https://en.bluevistaprod.com/nos-realisations/hdi-moving-to-the-new-tower/";0;13;0.00;8.5
"https://en.bluevistaprod.com/nos-realisations/hitachi-film-catalogue-2021/";0;19;0.00;9.2
"https://en.bluevistaprod.com/nos-realisations/hitachi-hikumo/";0;20;0.00;7.3
"https://en.bluevistaprod.com/nos-realisations/hitachi-yutaki/";0;6;0.00;7.5
"https://en.bluevistaprod.com/nos-realisations/icsi-briefing-debriefing-minute-darret/";0;7;0.00;12.9
"https://en.bluevistaprod.com/nos-realisations/koesio-greetings-2024/";0;28;0.00;18.9
"https://en.bluevistaprod.com/nos-realisations/mapping-audi/";0;15;0.00;15.5
"https://en.bluevistaprod.com/nos-realisations/mapping-toky/";0;6;0.00;10.2
"https://en.bluevistaprod.com/nos-realisations/mase-rhone-alpes-motion-design/";0;16;0.00;11.4
"https://en.bluevistaprod.com/nos-realisations/motion-design-sodexo/";0;3;0.00;5.3
"https://en.bluevistaprod.com/nos-realisations/naos-contributor-interview-2/";0;3;0.00;15.7
"https://en.bluevistaprod.com/nos-realisations/naos-contributor-interview/";0;19;0.00;17.7
"https://en.bluevistaprod.com/nos-realisations/olinn-advertising-video/";0;47;0.00;8.4
"https://en.bluevistaprod.com/nos-realisations/qwartz/";0;22;0.00;13.2
"https://en.bluevistaprod.com/nos-realisations/sfs-intec/";0;2;0.00;11.5
"https://en.bluevistaprod.com/nos-realisations/spc/";0;4;0.00;15.0
"https://en.bluevistaprod.com/nos-realisations/spring-mapping/";0;3;0.00;54.7
"https://en.bluevistaprod.com/nos-realisations/stann-the-business-management-application/";0;128;0.00;11.2
"https://en.bluevistaprod.com/nos-realisations/tetro-carre-senart/";0;5;0.00;8.4
"https://en.bluevistaprod.com/nos-realisations/tetro-fete-des-lumieres-2021/";0;22;0.00;24.1
"https://en.bluevistaprod.com/nos-realisations/tetro-fete-des-lumieres-2022/";0;9;0.00;13.2
"https://en.bluevistaprod.com/nos-realisations/tetro-grand-hotel-dieu/";0;4;0.00;2.8
"https://en.bluevistaprod.com/nos-realisations/tetro-navya/";0;10;0.00;13.9
"https://en.bluevistaprod.com/nos-realisations/tetro-stalactite-light-show/";0;50;0.00;17.1
"https://en.bluevistaprod.com/nos-realisations/time-lapse-la-cleda/";0;4;0.00;23.8
"https://en.bluevistaprod.com/nos-realisations/verizon-connect-video-presentation/";0;49;0.00;15.0
"https://en.bluevistaprod.com/nos-realisations/wallmapping-tokys-mesaventures/";0;12;0.00;12.4
"https://en.bluevistaprod.com/nos-realisations/we-see-big/";0;6;0.00;6.0
"https://en.bluevistaprod.com/our-achievements/";0;138;0.00;15.8
"https://en.bluevistaprod.com/our-skills/";0;57;0.00;7.9
"https://en.bluevistaprod.com/our-skills/aerial-video-drone/";0;61;0.00;18.7
"https://en.bluevistaprod.com/our-skills/corporate-video-corporate-film/";0;268;0.00;54.5
"https://en.bluevistaprod.com/our-skills/green-screen-studio-compositing/";0;23;0.00;18.8
"https://en.bluevistaprod.com/our-skills/motion-design/";0;138;0.00;25.1
"https://en.bluevistaprod.com/our-skills/video-mapping/";0;49;0.00;10.0
