page,query,clics,impressions,ctr,position
https://en.bluevistaprod.com/nos-realisations/thx-medical-dosamat-digital-2-0/,dosamat,1,118,0.85,6.1
https://www.bluevistaprod.com/realisation-film-entreprise-lyon/,agence film d'entreprise,1,109,0.92,51.6
https://www.bluevistaprod.com/nos-competences/motion-design/,motion design genève,1,94,1.06,8.7
https://www.bluevistaprod.com/nos-competences/live-streaming-webtv/,webtv direct,1,87,1.15,17.7
https://www.bluevistaprod.com/studio-animation-3d-lyon/,film d'animation lyon,1,76,1.32,13.7
https://www.bluevistaprod.com/nos-competences/aftermovie-captation-evenementielle/,aftermovie video,1,74,1.35,20.3
https://www.bluevistaprod.com/studio-animation-3d-lyon/,animation 3d entreprise,1,64,1.56,25.5
https://www.bluevistaprod.com/nos-competences/live-streaming-webtv/,web tv en direct,1,48,2.08,27.5
http://www.bluevistaprod.com/,société de production cinéma lyon,1,47,2.13,21.3
https://www.bluevistaprod.com/nos-realisations/engie-home-services-video-thermostat-migo/,thermostat saunier duval migo,1,46,2.17,11
https://www.bluevistaprod.com/studio-animation-3d-lyon/,entreprise 3d lyon,1,42,2.38,10.6
https://www.bluevistaprod.com/nos-competences/animation-3d/,studio d'animation 3d,1,40,2.5,62.1
https://www.bluevistaprod.com/nos-competences/video-mapping/,animation mapping,1,40,2.5,27.9
https://en.bluevistaprod.com/nos-realisations/eiffage-energie-expercite/,expercite,1,38,2.63,4.8
https://www.bluevistaprod.com/actualites/video-immersive-360/,immersive video,1,38,2.63,8.5
https://www.bluevistaprod.com/,boite de prod,1,35,2.86,34.2
https://www.bluevistaprod.com/nos-competences/motion-design/,motion design geneve,1,34,2.94,9.1
https://www.bluevistaprod.com/nos-realisations/engie-home-services-video-thermostat-migo/,réinitialiser thermostat migo,1,34,2.94,3.4
https://www.bluevistaprod.com/studio-animation-3d-lyon/,studio animation 2d lyon,1,32,3.13,23.3
https://www.bluevistaprod.com/nos-competences/live-streaming-webtv/,web tv stream,1,23,4.35,6.4
http://www.bluevistaprod.com/,studio animation 3d lyon,1,13,7.69,12.9
https://www.bluevistaprod.com/,société de production audiovisuelle genève,1,12,8.33,4.5
http://www.bluevistaprod.com/,boite de production audiovisuelle lyon,1,11,9.09,13
http://www.bluevistaprod.com/,production audiovisuelle lyon,1,11,9.09,15.3
https://www.bluevistaprod.com/studio-animation-3d-lyon/,animation 3d studio,1,11,9.09,30.8
https://www.bluevistaprod.com/nos-realisations/hitachi-cs-net/,hitachi csnet lite,1,10,10,10
https://www.bluevistaprod.com/studio-animation-3d-lyon/,entreprise dessin animé,1,10,10,5.4
https://www.bluevistaprod.com/nos-realisations/engie-home-services-video-thermostat-migo/,saunier duval migo installation,1,9,11.11,11
http://www.bluevistaprod.com/,agence video lyon,1,8,12.5,18.6
http://www.bluevistaprod.com/,studio animation lyon,1,7,14.29,24
https://en.bluevistaprod.com/nos-realisations/deko-presentation-film/,deko film,1,7,14.29,15
https://www.bluevistaprod.com/nos-realisations/deko-film-de-presentation/,deko film,1,7,14.29,3.6
http://www.bluevistaprod.com/,audiovisuel lyon,1,6,16.67,3.2
http://www.bluevistaprod.com/,société de production audiovisuelle lyon,1,6,16.67,29.5
https://www.bluevistaprod.com/nos-realisations/spc/,spc film,1,5,20,4.6
https://www.bluevistaprod.com/nos-realisations/stann-lapplication-de-gestion-dentreprise/,application stan,1,5,20,9.6
http://www.bluevistaprod.com/,agence de production audiovisuelle lyon,1,3,33.33,8.7
https://en.bluevistaprod.com/nos-realisations/opiiec/,opiiec,1,3,33.33,3.3
https://www.bluevistaprod.com/nos-competences/live-streaming-webtv/,web tv live stream,1,3,33.33,6
http://www.bluevistaprod.com/,production documentaire lyon,1,2,50,11.5
http://www.bluevistaprod.com/,vidéaste lyon,1,2,50,1.5
https://www.bluevistaprod.com/,photographe paris 12,1,2,50,1
http://www.bluevistaprod.com/,agence de graphisme lyon,1,1,100,2
http://www.bluevistaprod.com/,agence production audiovisuelle lyon,1,1,100,2
http://www.bluevistaprod.com/,animation 3d lyon,1,1,100,1
http://www.bluevistaprod.com/,boite de production cinéma,1,1,100,21
http://www.bluevistaprod.com/,location matériel vidéo lyon,1,1,100,2
http://www.bluevistaprod.com/,studio tournage lyon,1,1,100,1
https://en.bluevistaprod.com/our-skills/live-streaming-webtv/,web.tv online,1,1,100,89
https://www.bluevistaprod.com/,société production audiovisuelle suisse,1,1,100,3
https://www.bluevistaprod.com/actualites/video-immersive-360/,360 immersion,1,1,100,10
